dataset,method,n_stacks,failure_count,absolute_peak_localization_error_mean,absolute_peak_localization_error_std,fwhm_mean,fwhm_std,curvature_at_peak_mean,curvature_at_peak_std,steep_slope_width_mean,steep_slope_width_std,steep_to_gradual_slope_ratio_mean,steep_to_gradual_slope_ratio_std,false_maxima_count_mean,false_maxima_count_std,noise_level_mean,noise_level_std,rrmse_under_additive_noise_mean,rrmse_under_additive_noise_std,range_around_global_maximum_mean,range_around_global_maximum_std,execution_time_per_slice_mean,execution_time_per_slice_std
BMA,single::laplacian_sharpen,38,0,4.868421052631579,2.77366423642064,11.31578947368421,2.3963268290173074,0.6747570642293308,0.4428290487459006,3.4473684210526314,1.6653965612943937,1.89728149134709,1.213629595934219,3.1842105263157894,1.0725096774902543,0.3555689160904478,0.21372336238441658,0.01101460748798707,0.019635906862333057,1.0263157894736843,0.16007269816574263,0.8771597002611579,0.01831616496529871
BMA,single::median_filter,38,0,4.157894736842105,2.690395351396223,12.947368421052632,1.2554589938817433,0.1619538170025649,0.2858884269241931,5.421052631578948,4.771800823849741,2.270211546564891,2.0622690652181146,0.5526315789473685,0.5475961064917055,0.102861206728815,0.048114505307490424,0.07515245110823736,0.13392006486112357,1.8157894736842106,0.9135028925110412,0.8647177097368546,0.01449125713806273
BMA,single::morph_open_close,38,0,4.157894736842105,2.690395351396223,12.947368421052632,1.2554589938817433,0.1618484895530996,0.2861408086461624,5.421052631578948,4.771800823849741,2.284259086559821,2.0661295416710184,0.5526315789473685,0.5475961064917055,0.10284894823451396,0.04833830542274838,0.07551469740593038,0.1368693882693076,1.8157894736842106,0.9135028925110412,0.9854010935149353,0.013817889706919618
BMA,single::msr,38,0,3.5,3.4008512866169567,12.289473684210526,2.1631835060591658,0.336529625085018,0.3445887144818657,5.815789473684211,2.6243321271465256,1.1576355472399547,1.105548225423374,1.4210526315789473,0.9902572485382515,0.11989896634299974,0.08745773528024864,0.2009794525185388,0.21320752898440187,1.9210526315789473,1.2645277659719962,6.257778241024248,0.07824456858997482
BMA,single::nlm_denoising,38,0,4.0,2.635786110641877,12.473684210526315,1.9565926626780106,0.18381055780325034,0.29660081319063336,5.7105263157894735,4.8281406181111635,2.3521936612552685,2.051617599642482,0.5263157894736842,0.5494898162584501,0.10241820913522645,0.046443744734352456,0.09179077501941058,0.12647718293025398,1.605263157894737,0.7447879841097319,1.16316327318425,0.01308278517486521
BMA,single::ssr,38,0,4.026315789473684,2.9243698565967584,12.105263157894736,2.702722542414266,0.31759049819663837,0.32715648013107684,6.078947368421052,1.722629247268752,1.0750770688579514,1.5254744712241022,1.5263157894736843,0.6781104593013224,0.14687566100896207,0.06886619608662709,0.1516285590959864,0.10038124063875394,1.8421052631578947,1.0393904030595527,1.0006013913367307,0.019798798875702104
BMA,single::tophat_bothat,38,0,5.5,3.3462469157330026,13.210526315789474,0.8632220772029855,0.061908958983653395,0.06697939302256244,5.157894736842105,1.7248389061235727,0.46112637981114063,1.19456581703319,1.105263157894737,0.5520046569316588,0.11253832692727975,0.06418302928579955,0.8186954993058746,0.08392962905079929,3.236842105263158,1.827195298614732,1.2078385050807352,0.056037383335574266
BMA,single::unsharp_mask,38,0,4.315789473684211,2.7348170645824377,12.947368421052632,1.2554589938817433,0.15948322743205576,0.29066852916748304,5.157894736842105,4.698971420425144,2.3196998402391187,2.069048513881284,0.5789473684210527,0.5444252859362421,0.10604933656703379,0.04997496692518341,0.1412864756512745,0.16969512159259625,1.8421052631578947,0.9874559494365114,0.8867619134566906,0.017301979085804168
PBS,conventional_clahe_unsharp,77,0,4.012987012987013,3.1312978367904383,11.441558441558442,3.5693264179328588,0.27033506516925127,0.3454172913136332,6.402597402597403,4.1065666142649935,2.109554865479244,2.493026704741272,0.7142857142857143,0.7705141285294196,0.1252305532883806,0.13156466597201244,0.014154567130660302,0.021702876890403375,2.051948051948052,1.3181658242264296,0.9092332765893293,0.027889960219901734
PBS,identity,77,0,3.7012987012987013,2.905726254591387,11.12987012987013,3.82524305093391,0.2844000203381851,0.35143070126700654,6.181818181818182,3.6099691430392307,2.0835374997964564,2.307082219682194,0.8441558441558441,0.7396899151115919,0.12505303491305764,0.1207958554009547,0.1566794876162387,0.14027378068036037,1.6103896103896105,0.9139019265329444,0.8519028100877328,0.029953571540585727
PBS,single::bilateral_filter,77,0,4.8441558441558445,3.1003348586004154,11.324675324675324,2.96928675873936,0.2769664350842171,0.34933216569800796,5.584415584415584,3.8354147724386007,3.100100978517878,2.5281436403881843,0.5194805194805194,0.5723133645852131,0.10693428106623958,0.09672959818283944,0.11414304371358322,0.09428184627158312,1.5324675324675325,0.748755080799978,0.9128592785342023,0.050456491718360925
PBS,single::clahe_enhancement,77,0,3.5974025974025974,2.769311135028106,11.168831168831169,3.5689956293983975,0.2863094360104241,0.33690768844845814,6.259740259740259,3.781027818081537,2.0120264436974677,2.230133041788843,0.8051948051948052,0.7565980085002341,0.1232135506932304,0.12119328108561236,0.12679412050009423,0.09365238675029786,1.6103896103896105,0.9139019265329444,0.8355842490410686,0.03207126216206313
PBS,single::dog_filter,77,0,3.7142857142857144,2.966729551215557,11.675324675324676,4.007919298386401,0.3985482757326662,0.38219285506746226,4.51948051948052,2.165912960143877,1.3023189154618904,1.1666588077247901,2.0259740259740258,1.1730084085794428,0.18263396239842616,0.12381618238547894,0.036552837447639645,0.034073857407515326,1.4285714285714286,0.6532351345433399,0.8830007661947568,0.04207835664254132
PBS,single::fft_highpass_filter,77,0,4.7272727272727275,2.9260867162601967,11.662337662337663,4.2506237574669665,0.32552742749379504,0.3435605091817495,4.532467532467533,2.2249145063651707,1.1236114847501713,1.0998247028504666,1.8831168831168832,1.116278906334769,0.16076689695282004,0.10767204575974218,0.04686324149897442,0.04431184329296224,1.5454545454545454,0.748079003839723,1.1624049425221712,0.05665949978904024
PBS,single::gamma_correction,77,0,3.7012987012987013,2.905726254591387,11.12987012987013,3.82524305093391,0.2844000203381851,0.35143070126700654,6.181818181818182,3.6099691430392307,2.0835374997964564,2.307082219682194,0.8441558441558441,0.7396899151115919,0.12505303491305764,0.1207958554009547,0.1566794876162387,0.14027378068036037,1.6103896103896105,0.9139019265329444,0.8716741629662559,0.03869852210881784
PBS,single::gaussian_blur,77,0,4.740259740259741,3.0553448905266762,11.285714285714286,3.325841921949376,0.2725949659208395,0.347613102231402,5.532467532467533,3.8598311502818516,2.923493727003427,2.5505823893863173,0.6233766233766234,0.6454427864825547,0.11448409992865093,0.10307877319213524,0.1366085500779107,0.14717752733940037,1.5714285714285714,0.8285266445577444,0.9006645257691119,0.0782451052698155
PBS,single::gradient_morph,77,0,3.74025974025974,2.9865612306602807,11.922077922077921,3.9764443876350293,0.29631843373520744,0.3137553639288629,3.987012987012987,1.8054283694552755,1.0982930551936172,1.1909779169861157,1.9870129870129871,0.8899658025460682,0.15341469841489433,0.11582213545972182,0.26200278270415495,0.23508843728324744,1.7402597402597402,1.2628826785603344,0.9152153090571242,0.02793352462842362
PBS,single::histogram_equalization,77,0,5.181818181818182,3.2100785794778717,11.376623376623376,2.865101077244947,0.21835858149992474,0.3271947215970887,5.792207792207792,3.9091556278889907,3.3122444146938106,2.6835477486963386,0.36363636363636365,0.4810456929208347,0.07250665662971491,0.038645974268804784,0.00441494375656245,0.0020941102742147158,1.4285714285714286,0.7284313590846836,0.8289758414374995,0.02938254611942496
PBS,single::laplacian_sharpen,77,0,3.4155844155844157,2.9336854590675085,10.402597402597403,4.141207993220111,0.4938148134153977,0.3896658315679313,4.35064935064935,2.2949194806135527,1.770468928515918,1.5173073074484607,2.051948051948052,1.1831731920966624,0.2112124448796991,0.1378753610198123,0.028316786120371983,0.023863309378449996,1.2467532467532467,0.6063697418144807,0.8544020711598448,0.02798352269537983
PBS,single::median_filter,77,0,4.8311688311688314,3.07652442375119,11.415584415584416,3.038072908295777,0.2699955105468654,0.3535009876346557,5.454545454545454,3.8563338169398853,3.012702638247304,2.571183038099646,0.6103896103896104,0.6274219391782423,0.11304984164396777,0.10602198865243033,0.13530854664547015,0.13023274648006367,1.5454545454545454,0.7820295697311479,0.9032483169500997,0.04703705453866368
PBS,single::morph_open_close,77,0,4.753246753246753,3.062788154080392,11.402597402597403,3.075921318044148,0.27430654980724073,0.35092746026900695,5.545454545454546,3.849592505152472,2.9485908861653765,2.531976929902846,0.6363636363636364,0.6820345976883575,0.11055443514971482,0.09972067620571803,0.14124800548234312,0.12420088903536358,1.5194805194805194,0.749205459836673,0.9688854015252384,0.027353424881367525
PBS,single::msr,77,0,3.7532467532467533,2.001011719144042,10.181818181818182,4.389264567950037,0.40195461447684616,0.3911762979279543,3.9220779220779223,2.0812473393219375,1.7947422147461538,1.3795711049884853,2.0,1.006472559480393,0.17120843386308413,0.1043409260329221,0.24128527300716573,0.1623057029923437,1.2857142857142858,0.5310402155911915,6.305285524628215,0.231781626926227
